Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
17,928,515,1,1,1,1,1,0,0,1,1,1,1,1,1,0.2622950819672132,0.14754098360655754,0.18461538461538463,0.06306306306306306,0.3825136612021858,0.4207650273224044,0.19672131147540983
18,550,373,1,1,1,1,1,0,0,0,1,1,0,1,0,0.10416666666666671,-0.07222222222222216,0.07614213197969544,-0.04054054054054054,0.3888888888888889,0.3680555555555556,0.24305555555555555
19,622,571,0,1,1,1,1,0,0,0,1,1,0,1,0,0.02692307692307694,-0.15038461538461545,0.02005730659025788,-0.06756756756756757,0.37115384615384617,0.3423076923076923,0.2865384615384615
20,548,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4285714285714286,-1.3714285714285714,-0.36,-0.6190476190476191,0.8095238095238095,0.19047619047619047,0.0
21,905,694,0,1,1,1,1,0,0,0,1,1,0,1,0,0.08661417322834647,-0.11706036745406817,0.06358381502890173,-0.07881773399014778,0.4041994750656168,0.36220472440944884,0.2335958005249344
22,1194,573,0,1,1,1,1,0,0,0,0,1,0,1,0,0.0458167330677291,-0.18007968127490048,0.033973412112259974,-0.11923076923076924,0.4103585657370518,0.34860557768924305,0.2410358565737052
23,1287,85,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.1325301204819277,-0.4843373493975904,-0.102803738317757,-0.34146341463414637,0.4578313253012048,0.2891566265060241,0.25301204819277107
24,1142,93,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.4,-1.0,-1.0,1.0,0.0,0.0
25,795,174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8636363636363636,-2.1545454545454548,-0.8260869565217391,-0.9090909090909091,0.9545454545454546,0.045454545454545456,0.0
26,452,291,0,1,1,1,1,0,0,0,1,1,0,1,0,0.030985915492957705,-0.13408450704225355,0.023060796645702306,-0.047619047619047616,0.36338028169014086,0.3436619718309859,0.29295774647887324
27,1232,73,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.09302325581395354,-0.7674418604651164,-0.07142857142857142,-0.3953488372093023,0.6976744186046512,0.3023255813953488,0.0
28,77,426,0,1,1,1,1,0,0,0,1,1,0,1,0,0.046189376443418084,-0.09653579676674362,0.03424657534246575,-0.005780346820809248,0.3510392609699769,0.34872979214780603,0.3002309468822171
29,742,757,0,1,1,1,1,0,0,0,1,1,1,1,1,0.17857142857142855,0.09642857142857147,0.1282051282051282,0.11538461538461539,0.3392857142857143,0.39285714285714285,0.26785714285714285
