Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
12,12,12,553,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5458515283842794,0.6637554585152837,0.36023054755043227,0.38686131386861317,0.2838427947598253,0.5152838427947598,0.20087336244541484,1
13,13,13,186,1119,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.21348314606741567,0.09363295880149788,0.152,0.053691275167785234,0.37453183520599254,0.4044943820224719,0.2209737827715356,1
14,14,14,1061,1255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.39285714285714285,0.3515873015873016,0.2682926829268293,0.15853658536585366,0.3611111111111111,0.4642857142857143,0.1746031746031746,1
15,15,15,420,78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.2800875273522976,0.25339168490153174,0.19631901840490798,0.2052401746724891,0.3238512035010941,0.42669584245076586,0.24945295404814005,1
16,16,16,789,502,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.00500000000000006,-0.16399999999999987,0.003745318352059925,-0.0641025641025641,0.36,0.335,0.305,0
17,17,17,666,944,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.16607773851590102,0.10706713780918714,0.11959287531806616,0.1652542372881356,0.3197879858657244,0.38869257950530034,0.2915194346289753,1
18,18,18,343,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026490066225165587,-0.23973509933774834,-0.02,-0.14285714285714285,0.3841059602649007,0.32450331125827814,0.2913907284768212,0
19,19,19,134,415,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.14110429447852763,0.0018404907975460016,0.10222222222222223,0.018292682926829267,0.37116564417177916,0.3803680981595092,0.24846625766871167,1
20,20,20,668,701,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.26145552560646906,0.247978436657682,0.1840607210626186,0.23976608187134502,0.30997304582210244,0.42048517520215634,0.2695417789757412,1
21,21,21,1136,464,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.00858369098712447,-0.1319027181688126,0.006423982869379015,-0.012145748987854251,0.34048640915593703,0.3361945636623748,0.32331902718168815,0
22,22,22,714,1201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48494983277591974,0.5351170568561872,0.3243847874720358,0.28342245989304815,0.3177257525083612,0.49498327759197325,0.18729096989966554,1
23,23,23,520,73,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.22587268993839832,0.19178644763860359,0.16034985422740525,0.2054794520547945,0.3162217659137577,0.4086242299794661,0.2751540041067762,1
24,24,24,304,1018,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.20990566037735847,0.1707547169811322,0.1495798319327731,0.1989247311827957,0.3160377358490566,0.4033018867924528,0.2806603773584906,1
25,25,25,981,1024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.35593220338983045,0.35310734463276827,0.245136186770428,0.22959183673469388,0.3248587570621469,0.4519774011299435,0.2231638418079096,1
26,26,26,1150,264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34309623430962344,0.3221757322175731,0.23699421965317918,0.2,0.33472803347280333,0.4476987447698745,0.2175732217573222,1
27,27,27,462,164,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.05579399141630903,-0.07296137339055792,0.04126984126984127,0.02197802197802198,0.34334763948497854,0.351931330472103,0.30472103004291845,0
28,28,28,1116,845,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.05775075987841943,-0.08753799392097267,0.04269662921348315,-0.0072992700729927005,0.3556231003039514,0.3525835866261398,0.2917933130699088,0
29,29,29,1196,42,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.020710059171597683,-0.12159763313609462,0.01545253863134658,-0.012,0.34467455621301774,0.34023668639053256,0.3150887573964497,0
