Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
13,13,13,176,596,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.10391822827938674,-0.026575809199318567,0.0759651307596513,0.026615969581749048,0.35604770017035775,0.3679727427597956,0.27597955706984667,0
14,14,14,52,324,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.038461538461538436,-0.15384615384615402,0.02857142857142857,-0.08333333333333333,0.38461538461538464,0.34615384615384615,0.2692307692307692,0
15,15,15,148,654,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.0616621983914209,-0.0949061662198391,0.04554455445544554,-0.024539877300613498,0.3646112600536193,0.353887399463807,0.28150134048257375,0
16,16,16,420,228,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.17857142857142855,0.09642857142857147,0.1282051282051282,0.11538461538461539,0.3392857142857143,0.39285714285714285,0.26785714285714285,1
17,17,17,36,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018003273322422242,-0.22225859247135843,-0.013563501849568433,-0.12648221343873517,0.37970540098199673,0.32733224222585927,0.29296235679214405,0
18,18,18,565,714,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.05952380952380959,-0.07341269841269832,0.04398826979472141,0.01485148514851485,0.3472222222222222,0.3531746031746032,0.2996031746031746,0
19,19,19,711,1202,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0.2857142857142857,0.11428571428571427,0.2,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,1
20,20,20,887,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017605633802816878,-0.21514084507042242,-0.013262599469496022,-0.11739130434782609,0.375,0.3274647887323944,0.2975352112676056,0
21,21,21,359,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07236842105263153,-0.2513157894736841,-0.05527638190954774,-0.125,0.34868421052631576,0.3092105263157895,0.34210526315789475,0
22,22,22,85,1234,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.06578947368421051,-0.09473684210526306,0.04854368932038835,-0.029411764705882353,0.3684210526315789,0.35526315789473684,0.27631578947368424,0
23,23,23,1147,522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9014084507042254,1.1408450704225355,0.5517241379310345,0.423728813559322,0.28169014084507044,0.6338028169014085,0.08450704225352113,1
24,24,24,125,567,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.09533468559837727,-0.027991886409736377,0.06983655274888559,0.037914691943127965,0.3488843813387424,0.36511156186612576,0.28600405679513186,0
25,25,25,946,476,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.35915492957746475,0.3488262910798122,0.24717285945072698,0.21487603305785125,0.33098591549295775,0.45305164319248825,0.215962441314554,1
26,26,26,874,844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4645669291338584,0.5503937007874018,0.31216931216931215,0.36428571428571427,0.2874015748031496,0.4881889763779528,0.22440944881889763,1
27,27,27,1053,969,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.13810316139767054,0.04459234608985013,0.10012062726176116,0.09578544061302682,0.33777038269550747,0.3793677204658902,0.28286189683860236,1
28,28,28,90,1199,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.1159420289855072,0.017874396135265813,0.08450704225352113,0.0872093023255814,0.3357487922705314,0.3719806763285024,0.2922705314009662,1
29,29,29,924,116,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.060921248142644935,-0.08885586924219901,0.04500548847420417,-0.013937282229965157,0.35958395245170877,0.3536404160475483,0.2867756315007429,0
