Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
11,236,424,0,0,0,0,1,0,0,0,1,1,1,1,1,0.13942307692307687,0.014423076923076927,0.10104529616724739,0.04,0.3605769230769231,0.3798076923076923,0.25961538461538464
12,1165,73,0,0,0,0,1,0,0,0,0,1,0,1,0,0.07547169811320747,-0.14716981132075474,0.05555555555555555,-0.10344827586206896,0.41509433962264153,0.3584905660377358,0.22641509433962265
13,521,976,0,0,0,0,1,0,0,0,1,1,0,1,1,0.0472727272727273,-0.08727272727272722,0.03504043126684636,0.009345794392523364,0.34545454545454546,0.3490909090909091,0.3054545454545455
14,618,387,1,0,0,0,1,0,0,0,1,1,1,1,1,0.1884984025559105,0.14632587859424906,0.13501144164759726,0.1984732824427481,0.31309904153354634,0.3961661341853035,0.29073482428115016
15,663,53,0,0,0,0,1,0,0,0,1,1,0,1,1,0.1220472440944882,-0.005511811023622026,0.08882521489971347,0.03389830508474576,0.35826771653543305,0.37401574803149606,0.2677165354330709
16,99,1170,0,0,0,0,1,0,0,0,1,1,1,1,1,0.12781954887218044,0.002005012531328232,0.09289617486338798,0.0374331550802139,0.3583959899749373,0.37593984962406013,0.2656641604010025
17,578,1155,1,0,0,1,1,0,1,1,1,1,1,1,1,0.3064516129032258,0.21129032258064512,0.21348314606741572,0.08974358974358974,0.3790322580645161,0.43548387096774194,0.18548387096774194
18,1173,301,0,0,0,0,1,0,0,0,1,1,1,1,1,0.19607843137254904,0.11895424836601326,0.14018691588785046,0.1232876712328767,0.33986928104575165,0.39869281045751637,0.26143790849673204
19,118,70,1,0,1,1,1,1,1,1,1,1,1,1,1,0.34920634920634924,0.34708994708994706,0.24087591240875914,0.23300970873786409,0.32275132275132273,0.4497354497354497,0.2275132275132275
20,592,668,0,0,0,0,1,0,0,0,1,1,0,1,0,0.04854368932038838,-0.14563106796116498,0.03597122302158273,-0.08163265306122448,0.3883495145631068,0.34951456310679613,0.2621359223300971
21,932,417,0,0,0,0,1,0,0,0,0,1,0,1,0,0.09543568464730287,-0.13195020746887973,0.06990881458966565,-0.10071942446043165,0.42323651452282157,0.3651452282157676,0.21161825726141079
22,979,127,1,0,0,0,1,0,0,0,1,1,1,1,1,0.16630669546436289,0.1166306695464363,0.11975116640746501,0.18716577540106952,0.31317494600431967,0.38876889848812096,0.2980561555075594
23,803,338,0,0,0,0,1,0,0,0,1,1,0,1,0,0.028301886792452824,-0.139622641509434,0.02107728337236534,-0.05303030303030303,0.36477987421383645,0.34276729559748426,0.29245283018867924
24,210,861,1,1,1,1,1,1,1,1,1,1,1,1,1,0.36858006042296076,0.36797583081570984,0.25311203319502074,0.22994652406417113,0.32628398791540786,0.4561933534743202,0.2175226586102719
25,687,905,1,0,0,0,1,0,1,1,1,1,1,1,1,0.27292110874200426,0.22857142857142862,0.19161676646706588,0.1728395061728395,0.3347547974413646,0.42430703624733473,0.24093816631130063
26,1129,1011,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0941176470588235,-0.1752941176470588,0.06896551724137931,-0.1388888888888889,0.45294117647058824,0.36470588235294116,0.18235294117647058
27,736,341,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.02967359050445101,-0.1839762611275963,-0.02242152466367713,-0.05405405405405406,0.34124629080118696,0.32344213649851633,0.3353115727002967
28,1017,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.551115123125783e-17,-0.21358811040339704,0.0,-0.12796208530805686,0.39065817409766457,0.3333333333333333,0.2760084925690021
29,934,855,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3333333333333335,1.8000000000000003,0.75,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.0
