Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
10,10,10,526,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5714285714285714,-1.6285714285714283,-0.5,-0.7142857142857143,0.8571428571428571,0.14285714285714285,0.0,0
11,11,11,1200,257,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.06909090909090912,-0.1905454545454546,0.05093833780160858,-0.1411042944785276,0.44,0.3563636363636364,0.20363636363636364,0
12,12,12,480,475,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.040201005025125636,-0.2603015075376885,0.029850746268656716,-0.18699186991869918,0.4623115577889447,0.34673366834170855,0.19095477386934673,0
13,13,13,501,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.4,-1.0,-1.0,1.0,0.0,0.0,0
14,14,14,245,1175,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.03601694915254244,-0.14957627118644062,0.026771653543307086,-0.07547169811320754,0.3792372881355932,0.3453389830508475,0.2754237288135593,0
15,15,15,390,348,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.026315789473684237,-0.15020242914979748,0.0196078431372549,-0.06666666666666667,0.37044534412955465,0.34210526315789475,0.2874493927125506,0
16,16,16,123,505,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.05379746835443033,-0.10886075949367108,0.03981264637002342,-0.036231884057971016,0.3670886075949367,0.3512658227848101,0.28164556962025317,0
17,17,17,482,798,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.22058823529411767,0.0921568627450983,0.156794425087108,0.0423728813559322,0.38235294117647056,0.4068627450980392,0.2107843137254902,1
18,18,18,752,1023,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.008350730688935243,-0.2605427974947808,0.00625,-0.17898832684824903,0.4321503131524008,0.33611691022964507,0.23173277661795408,0
19,19,19,529,939,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.04571428571428576,-0.1763809523809522,0.03389830508474576,-0.11524163568773234,0.4076190476190476,0.3485714285714286,0.2438095238095238,0
20,20,20,511,917,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.1501154734411085,0.009699769053117785,0.10851419031719532,0.017937219730941704,0.3741339491916859,0.3833718244803695,0.24249422632794457,1
21,21,21,712,1169,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.04672897196261683,-0.2785046728971963,-0.03546099290780142,-0.17777777777777778,0.3925233644859813,0.3177570093457944,0.2897196261682243,0
22,22,22,538,812,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.15151515151515144,-0.14343434343434353,0.10948905109489052,-0.136986301369863,0.48484848484848486,0.3838383838383838,0.13131313131313133,0
23,23,23,1090,386,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.3048780487804877,0.26178861788617863,0.21246458923512748,0.16911764705882354,0.34146341463414637,0.4349593495934959,0.22357723577235772,1
24,24,24,780,1218,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.04516129032258065,-0.10623655913978497,0.03349282296650718,-0.020942408376963352,0.35698924731182796,0.34838709677419355,0.2946236559139785,0
25,25,25,1195,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-1.3199999999999998,-0.3333333333333333,-0.6,0.8,0.2,0.0,0
26,26,26,252,128,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.0754716981132075,-0.27924528301886786,0.05555555555555555,-0.20512820512820512,0.5094339622641509,0.3584905660377358,0.1320754716981132,0
27,27,27,686,367,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.0038022813688212698,-0.16730038022813692,0.002849002849002849,-0.06796116504854369,0.3612167300380228,0.33460076045627374,0.3041825095057034,0
28,28,28,129,242,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.022857142857142798,-0.30514285714285705,-0.017241379310344827,-0.2087912087912088,0.4342857142857143,0.32571428571428573,0.24,0
29,29,29,411,90,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.17446808510638298,0.059574468085106275,0.12538226299694188,0.058823529411764705,0.3617021276595745,0.39148936170212767,0.24680851063829787,1
