Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
18,18,18,299,1215,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.08445945945945951,-0.12635135135135114,0.062034739454094295,-0.0875,0.40878378378378377,0.3614864864864865,0.22972972972972974,0
19,19,19,734,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.012635379061371854,-0.20324909747292397,0.009446693657219974,-0.12403100775193798,0.3953068592057762,0.33754512635379064,0.26714801444043323,0
20,20,20,124,1000,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.014705882352941235,-0.22352941176470587,0.01098901098901099,-0.14705882352941177,0.4117647058823529,0.3382352941176471,0.25,0
21,21,21,148,1184,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.0944881889763779,-0.05879265091863539,0.06923076923076923,-0.0111731843575419,0.3700787401574803,0.3648293963254593,0.2650918635170604,0
22,22,22,38,608,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.0174966352624496,-0.12382234185733487,0.01306532663316583,-0.01107011070110701,0.34320323014804843,0.3391655450874832,0.31763122476446837,0
23,23,23,14,792,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.004210526315789498,-0.20926315789473676,0.0031545741324921135,-0.12558139534883722,0.391578947368421,0.33473684210526317,0.2736842105263158,0
24,24,24,546,1088,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.20312500000000003,-0.05208333333333334,0.1449814126394052,-0.09154929577464789,0.46875,0.4010416666666667,0.13020833333333334,0
25,25,25,777,456,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0.014705882352941235,-0.3058823529411765,0.01098901098901099,-0.21428571428571427,0.47058823529411764,0.3382352941176471,0.19117647058823528,0
26,26,26,1006,1063,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.06982543640897754,-0.09376558603491264,0.051470588235294115,-0.03278688524590164,0.371571072319202,0.3566084788029925,0.2718204488778055,0
27,27,27,441,1222,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.09374999999999994,-0.16874999999999996,0.06870229007633588,-0.13333333333333333,0.4479166666666667,0.3645833333333333,0.1875,0
28,28,28,537,492,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.05116279069767449,-0.15193798449612378,0.03788748564867968,-0.0914826498422713,0.3953488372093023,0.35038759689922483,0.25426356589147286,0
29,29,29,62,289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3206997084548104,0.24256559766763847,0.22267206477732793,0.11267605633802817,0.37026239067055394,0.4402332361516035,0.18950437317784258,1
