Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
13,13,13,641,547,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.13437499999999997,0.05312499999999992,0.09750566893424037,0.12121212121212122,0.328125,0.378125,0.29375,1
14,14,14,32,1096,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.06649616368286448,-0.11867007672634255,0.04905660377358491,-0.06349206349206349,0.38618925831202044,0.3554987212276215,0.25831202046035806,0
15,15,15,779,710,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.19318181818181812,0.0924242424242423,0.13821138211382114,0.08208955223880597,0.3560606060606061,0.3977272727272727,0.24621212121212122,1
16,16,16,968,487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5530973451327434,0.7115044247787611,0.36443148688046645,0.47580645161290325,0.25663716814159293,0.5176991150442478,0.22566371681415928,1
17,17,17,963,831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5471698113207547,0.5918238993710694,0.36099585062240663,0.2544642857142857,0.33647798742138363,0.5157232704402516,0.14779874213836477,1
18,18,18,505,48,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.023157894736842155,-0.18105263157894713,0.01726844583987441,-0.1050228310502283,0.3894736842105263,0.3410526315789474,0.2694736842105263,0
19,19,19,1239,362,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.05595667870036103,-0.10505415162454879,0.04138851802403204,-0.03305785123966942,0.3664259927797834,0.351985559566787,0.2815884476534296,0
20,20,20,618,252,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.05329153605015674,-0.08056426332288397,0.03944315545243619,0.011904761904761904,0.3463949843260188,0.3510971786833856,0.30250783699059564,0
21,21,21,694,996,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.047619047619047616,-0.07724867724867729,0.03529411764705882,0.028169014084507043,0.3386243386243386,0.3492063492063492,0.31216931216931215,0
22,22,22,278,1274,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.038461538461538436,-0.09102564102564115,0.02857142857142857,0.017241379310344827,0.33974358974358976,0.34615384615384615,0.3141025641025641,0
23,23,23,454,1083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5454545454545454,0.5196969696969697,0.36,0.16037735849056603,0.38636363636363635,0.5151515151515151,0.09848484848484848,1
24,24,24,841,354,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.008849557522123963,-0.09469026548672554,0.006622516556291391,0.07352941176470588,0.3141592920353982,0.336283185840708,0.3495575221238938,0
25,25,25,740,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022801302931596157,-0.21237785016286648,-0.0171990171990172,-0.1092436974789916,0.36807817589576547,0.3257328990228013,0.30618892508143325,0
26,26,26,977,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.35260115606936415,0.3462427745664739,0.24302788844621515,0.22395833333333334,0.3265895953757225,0.4508670520231214,0.22254335260115607,1
27,27,27,1201,1119,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.15186246418338112,0.04240687679083083,0.10973084886128365,0.06666666666666667,0.3524355300859599,0.3839541547277937,0.2636103151862464,1
28,28,28,276,489,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.281437125748503,0.24191616766467083,0.1972027972027972,0.18007662835249041,0.3333333333333333,0.42714570858283435,0.23952095808383234,1
29,29,29,532,1145,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.22596153846153846,0.12756410256410253,0.16040955631399317,0.08579881656804733,0.36217948717948717,0.40865384615384615,0.22916666666666666,1
