Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
10,10,10,778,753,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.05031446540880502,-0.1337526205450733,0.037267080745341616,-0.06787330316742081,0.38155136268343814,0.350104821802935,0.26834381551362685,0
11,11,11,533,284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.35294117647058826,0.36470588235294127,0.24324324324324326,0.25925925925925924,0.3137254901960784,0.45098039215686275,0.23529411764705882,1
12,12,12,435,298,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.05343511450381677,-0.13333333333333325,0.03954802259887006,-0.07027027027027027,0.3842239185750636,0.3511450381679389,0.26463104325699743,0
13,13,13,939,621,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.059259259259259234,-0.07506172839506159,0.043795620437956206,0.012269938650306749,0.34814814814814815,0.3530864197530864,0.29876543209876544,0
14,14,14,723,723,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.06690140845070425,-0.08521126760563386,0.04935064935064935,-0.016129032258064516,0.3626760563380282,0.35563380281690143,0.28169014084507044,0
15,15,15,986,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057142857142857134,-0.4028571428571429,-0.043478260869565216,-0.275,0.4714285714285714,0.3142857142857143,0.21428571428571427,0
16,16,16,860,935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3500000000000001,0.3660000000000001,0.2413793103448276,0.2692307692307692,0.31,0.45,0.24,1
17,17,17,509,452,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.04150943396226414,-0.10792452830188676,0.03081232492997199,-0.018691588785046728,0.35471698113207545,0.3471698113207547,0.2981132075471698,0
18,18,18,1113,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.017199017199017175,-0.15626535626535631,0.012844036697247707,-0.0658682634730539,0.36609336609336607,0.33906633906633904,0.29484029484029484,0
19,19,19,593,438,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.00588235294117645,-0.16941176470588232,0.004405286343612335,-0.07352941176470588,0.36470588235294116,0.3352941176470588,0.3,0
20,20,20,589,611,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.1242718446601942,0.026019417475728057,0.0903954802259887,0.0867579908675799,0.3378640776699029,0.37475728155339805,0.287378640776699,1
21,21,21,655,553,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.1571428571428572,0.08285714285714296,0.1134020618556701,0.13333333333333333,0.32857142857142857,0.38571428571428573,0.2857142857142857,1
22,22,22,248,690,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.018716577540107027,-0.1582887700534758,0.013972055888223553,-0.07051282051282051,0.3689839572192513,0.339572192513369,0.2914438502673797,0
23,23,23,1162,669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.551115123125783e-17,-0.15465313028764804,0.0,-0.04186046511627907,0.34856175972927245,0.3333333333333333,0.31810490693739424,0
24,24,24,856,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0014662756598241011,-0.16744868035190613,-0.0011001100110011,-0.06201550387596899,0.3563049853372434,0.33284457478005863,0.31085043988269795,0
25,25,25,1205,70,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0.06172839506172839,-0.07119341563786002,0.04559270516717325,0.015306122448979591,0.3477366255144033,0.35390946502057613,0.29835390946502055,0
26,26,26,884,920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.494661921708185,0.5145907473309609,0.33016627078384797,0.23036649214659685,0.3416370106761566,0.498220640569395,0.1601423487544484,1
27,27,27,516,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204081632653062,-0.22530612244897957,-0.015384615384615385,-0.12871287128712872,0.3795918367346939,0.32653061224489793,0.2938775510204082,0
28,28,28,401,1040,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.04805914972273567,-0.09168207024029568,0.03561643835616438,0.0,0.34935304990757854,0.34935304990757854,0.30129390018484287,0
29,29,29,3,593,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.2126315789473684,0.15410526315789463,0.15142428785607195,0.15695067264573992,0.33052631578947367,0.40421052631578946,0.26526315789473687,1
